hour_route_key,weekday,date,count
23 4 N,true,2016-03-24,6
00 6 S,true,2016-03-24,2
01 4 S,true,2016-03-24,3
01 4 N,true,2016-03-24,2
00 6 N,true,2016-03-24,1
01 6 S,true,2016-03-24,3
01 6 N,true,2016-03-24,5
02 4 N,true,2016-03-24,3
02 4 S,true,2016-03-24,2
02 6 S,true,2016-03-24,3
02 6 N,true,2016-03-24,3
03 4 N,true,2016-03-24,2
03 4 S,true,2016-03-24,4
03 6 S,true,2016-03-24,3
03 6 N,true,2016-03-24,3
04 4 N,true,2016-03-24,4
04 4 S,true,2016-03-24,3
04 6 S,true,2016-03-24,3
04 6 N,true,2016-03-24,3
05 4 N,true,2016-03-24,5
05 6 S,true,2016-03-24,5
05 4 S,true,2016-03-24,6
05 6 N,true,2016-03-24,4
05 5 S,true,2016-03-24,2
06 6 S,true,2016-03-24,10
06 5 S,true,2016-03-24,7
06 4 N,true,2016-03-24,4
06 4 S,true,2016-03-24,8
06 5 N,true,2016-03-24,3
06 6 N,true,2016-03-24,7
07 4 N,true,2016-03-24,10
07 5 S,true,2016-03-24,10
07 4 S,true,2016-03-24,11
07 6 S,true,2016-03-24,16
07 5 N,true,2016-03-24,6
07 6 N,true,2016-03-24,11
08 5 S,true,2016-03-24,12
08 6 S,true,2016-03-24,19
08 4 S,true,2016-03-24,11
08 4 N,true,2016-03-24,12
08 5 N,true,2016-03-24,9
08 6 N,true,2016-03-24,19
09 4 S,true,2016-03-24,15
09 5 S,true,2016-03-24,11
09 6 S,true,2016-03-24,15
09 5 N,true,2016-03-24,11
09 4 N,true,2016-03-24,9
09 6 N,true,2016-03-24,17
10 5 N,true,2016-03-24,11
10 5 S,true,2016-03-24,7
10 6 S,true,2016-03-24,18
10 4 S,true,2016-03-24,8
10 4 N,true,2016-03-24,13
10 6 N,true,2016-03-24,17
11 5 S,true,2016-03-24,8
11 6 S,true,2016-03-24,14
11 4 S,true,2016-03-24,7
11 5 N,true,2016-03-24,8
11 4 N,true,2016-03-24,9
11 6 N,true,2016-03-24,13
12 6 S,true,2016-03-24,16
12 4 S,true,2016-03-24,8
12 5 S,true,2016-03-24,6
12 4 N,true,2016-03-24,9
12 5 N,true,2016-03-24,7
12 6 N,true,2016-03-24,17
13 5 S,true,2016-03-24,7
13 6 S,true,2016-03-24,13
13 5 N,true,2016-03-24,6
13 4 S,true,2016-03-24,7
13 4 N,true,2016-03-24,7
13 6 N,true,2016-03-24,12
14 5 S,true,2016-03-24,9
14 5 N,true,2016-03-24,10
14 6 S,true,2016-03-24,13
14 4 S,true,2016-03-24,8
14 4 N,true,2016-03-24,8
14 6 N,true,2016-03-24,16
15 6 S,true,2016-03-24,14
15 5 S,true,2016-03-24,10
15 4 S,true,2016-03-24,8
15 5 N,true,2016-03-24,7
15 4 N,true,2016-03-24,6
15 6 N,true,2016-03-24,14
16 4 N,true,2016-03-24,11
16 5 S,true,2016-03-24,12
16 6 S,true,2016-03-24,19
16 4 S,true,2016-03-24,12
16 5 N,true,2016-03-24,8
16 6 N,true,2016-03-24,14
17 5 S,true,2016-03-24,9
17 4 S,true,2016-03-24,13
17 5 N,true,2016-03-24,12
17 6 S,true,2016-03-24,18
17 4 N,true,2016-03-24,9
17 6 N,true,2016-03-24,14
18 5 N,true,2016-03-24,10
18 4 N,true,2016-03-24,12
18 4 S,true,2016-03-24,9
18 5 S,true,2016-03-24,6
18 6 S,true,2016-03-24,14
18 6 N,true,2016-03-24,20
19 6 S,true,2016-03-24,12
19 4 S,true,2016-03-24,9
19 5 N,true,2016-03-24,10
19 5 S,true,2016-03-24,6
19 4 N,true,2016-03-24,12
19 6 N,true,2016-03-24,14
20 4 S,true,2016-03-24,8
20 5 S,true,2016-03-24,5
20 6 S,true,2016-03-24,11
20 5 N,true,2016-03-24,7
20 4 N,true,2016-03-24,8
20 6 N,true,2016-03-24,9
21 5 S,true,2016-03-24,6
21 6 S,true,2016-03-24,6
21 4 S,true,2016-03-24,7
21 4 N,true,2016-03-24,8
21 5 N,true,2016-03-24,6
21 6 N,true,2016-03-24,11
22 5 S,true,2016-03-24,5
22 6 S,true,2016-03-24,7
22 4 S,true,2016-03-24,6
22 4 N,true,2016-03-24,7
22 6 N,true,2016-03-24,6
22 5 N,true,2016-03-24,6
23 6 S,true,2016-03-24,6
23 4 S,true,2016-03-24,5
23 6 N,true,2016-03-24,7
23 5 N,true,2016-03-24,2
00 6 N,true,2016-03-25,5
00 6 S,true,2016-03-25,2
01 4 N,true,2016-03-25,4
00 4 S,true,2016-03-25,3
01 4 S,true,2016-03-25,4
00 4 N,true,2016-03-25,3
01 6 N,true,2016-03-25,4
01 6 S,true,2016-03-25,2
02 4 N,true,2016-03-25,3
02 6 S,true,2016-03-25,2
02 6 N,true,2016-03-25,4
02 4 S,true,2016-03-25,2
03 4 N,true,2016-03-25,3
03 6 S,true,2016-03-25,4
03 4 S,true,2016-03-25,3
03 6 N,true,2016-03-25,2
04 4 N,true,2016-03-25,3
04 4 S,true,2016-03-25,3
04 6 S,true,2016-03-25,4
04 6 N,true,2016-03-25,4
05 4 S,true,2016-03-25,6
05 4 N,true,2016-03-25,3
05 6 S,true,2016-03-25,4
05 6 N,true,2016-03-25,4
06 4 N,true,2016-03-25,7
05 5 S,true,2016-03-25,2
06 6 S,true,2016-03-25,10
06 5 S,true,2016-03-25,6
06 4 S,true,2016-03-25,8
06 5 N,true,2016-03-25,3
06 6 N,true,2016-03-25,7
07 5 S,true,2016-03-25,12
07 6 S,true,2016-03-25,16
07 4 S,true,2016-03-25,11
07 5 N,true,2016-03-25,6
07 4 N,true,2016-03-25,8
07 6 N,true,2016-03-25,13
08 5 S,true,2016-03-25,11
08 6 S,true,2016-03-25,20
08 4 S,true,2016-03-25,12
08 4 N,true,2016-03-25,12
08 5 N,true,2016-03-25,8
08 6 N,true,2016-03-25,17
09 4 S,true,2016-03-25,15
09 5 S,true,2016-03-25,10
09 5 N,true,2016-03-25,13
09 6 S,true,2016-03-25,16
09 4 N,true,2016-03-25,10
09 6 N,true,2016-03-25,19
10 5 S,true,2016-03-25,7
10 6 S,true,2016-03-25,15
10 4 N,true,2016-03-25,12
10 4 S,true,2016-03-25,7
10 5 N,true,2016-03-25,9
10 6 N,true,2016-03-25,14
11 4 N,true,2016-03-25,10
11 5 S,true,2016-03-25,8
11 6 S,true,2016-03-25,15
11 5 N,true,2016-03-25,9
11 4 S,true,2016-03-25,7
11 6 N,true,2016-03-25,14
12 4 S,true,2016-03-25,8
12 6 S,true,2016-03-25,15
12 4 N,true,2016-03-25,7
12 5 N,true,2016-03-25,7
12 5 S,true,2016-03-25,7
12 6 N,true,2016-03-25,14
13 5 S,true,2016-03-25,8
13 6 S,true,2016-03-25,14
13 5 N,true,2016-03-25,7
13 4 N,true,2016-03-25,9
13 4 S,true,2016-03-25,7
13 6 N,true,2016-03-25,16
14 6 S,true,2016-03-25,15
14 4 S,true,2016-03-25,8
14 5 S,true,2016-03-25,8
14 5 N,true,2016-03-25,8
14 4 N,true,2016-03-25,6
14 6 N,true,2016-03-25,14
15 6 S,true,2016-03-25,15
15 5 S,true,2016-03-25,11
15 5 N,true,2016-03-25,7
15 4 N,true,2016-03-25,9
15 4 S,true,2016-03-25,8
15 6 N,true,2016-03-25,16
16 4 N,true,2016-03-25,9
16 5 S,true,2016-03-25,12
16 6 S,true,2016-03-25,19
16 4 S,true,2016-03-25,11
16 5 N,true,2016-03-25,10
16 6 N,true,2016-03-25,15
17 5 S,true,2016-03-25,8
17 6 S,true,2016-03-25,18
17 4 S,true,2016-03-25,14
17 4 N,true,2016-03-25,11
17 5 N,true,2016-03-25,13
17 6 N,true,2016-03-25,21
18 6 S,true,2016-03-25,16
18 5 N,true,2016-03-25,10
18 5 S,true,2016-03-25,6
18 4 N,true,2016-03-25,10
18 4 S,true,2016-03-25,9
18 6 N,true,2016-03-25,16
19 5 S,true,2016-03-25,6
19 6 S,true,2016-03-25,12
19 4 S,true,2016-03-25,8
19 5 N,true,2016-03-25,8
19 4 N,true,2016-03-25,12
19 6 N,true,2016-03-25,13
20 4 S,true,2016-03-25,8
20 5 S,true,2016-03-25,5
20 6 S,true,2016-03-25,11
20 5 N,true,2016-03-25,5
20 4 N,true,2016-03-25,8
20 6 N,true,2016-03-25,13
21 5 S,true,2016-03-25,6
21 5 N,true,2016-03-25,7
21 6 S,true,2016-03-25,10
21 4 S,true,2016-03-25,7
21 4 N,true,2016-03-25,8
21 6 N,true,2016-03-25,11
22 5 S,true,2016-03-25,5
22 6 S,true,2016-03-25,8
22 4 S,true,2016-03-25,6
22 4 N,true,2016-03-25,7
22 5 N,true,2016-03-25,6
22 6 N,true,2016-03-25,8
23 6 S,true,2016-03-25,5
23 4 S,true,2016-03-25,4
23 4 N,true,2016-03-25,6
23 6 N,true,2016-03-25,7
23 5 N,true,2016-03-25,2
00 4 S,false,2016-03-26,3
00 4 N,false,2016-03-26,2
23 6 S,false,2016-03-26,6
00 6 S,false,2016-03-26,3
00 6 N,false,2016-03-26,2
