route	trip	stop	timestamp	arrival	isValid	date
6	094750_6..S01R	631S	1499891827	1499891804	true	2017-07-12
6	095300_6..S01R	631S	1499892427	1499892377	true	2017-07-12
6	094850_6..S03R	631S	1499891317	1499891253	true	2017-07-12
4	097900_4..S03R	631S	1499893327	1499893274	true	2017-07-12
6	095450_6..S03R	631S	1499891707	1499891674	true	2017-07-12
4	098500_4..S28R	631S	1499893612	1499893572	true	2017-07-12
4	098550_4..S06R	631S	1499893747	1499893721	true	2017-07-12
5	098650_5..S03R	631S	1499894302	1499894264	true	2017-07-12
5	098800_5..N74R	631N	1499893612	1499893598	true	2017-07-12
6	098400_6..S01R	631S	1499893942	1499893905	true	2017-07-12
6	098500_6..S03R	631S	1499893507	1499893482	true	2017-07-12
6	095600_6..S01R	631S	1499892532	1499892521	true	2017-07-12
6	095600_6..N02R	631N	1499890387	1499890338	true	2017-07-12
6	096050_6..S03R	631S	1499892097	1499892046	true	2017-07-12
4	098900_4..N34R	631N	1499893237	1499893199	true	2017-07-12
5	099150_5..N68R	631N	1499893357	1499893322	true	2017-07-12
6	096000_6..N03R	631N	1499890552	1499890502	true	2017-07-12
6	099000_6..S01R	631S	1499894272	1499894230	true	2017-07-12
6	099100_6..S03R	631S	1499893822	1499893782	true	2017-07-12
6	096200_6..S01R	631S	1499892802	1499892775	true	2017-07-12
6	096450_6..S01R	631S	1499892982	1499892953	true	2017-07-12
6	096400_6..N02R	631N	1499890732	1499890722	true	2017-07-12
6	095250_6..N	631N	1499890192	1499890152	true	2017-07-12
4	099400_4..N34R	631N	1499893477	1499893445	true	2017-07-12
5	099550_5..S07R	631S	1499894482	1499894436	true	2017-07-12
5	099700_5..N74R	631N	1499894362	1499894285	true	2017-07-12
6	099600_6..S01R	631S	1499894752	1499894722	true	2017-07-12
6	099700_6..S03R	631S	1499894077	1499894014	true	2017-07-12
6	096900_6..S03R	631S	1499892652	1499892633	true	2017-07-12
4	099900_4..N34R	631N	1499893852	1499893801	true	2017-07-12
4	100350_4..N34R	631N	1499894197	1499894148	true	2017-07-12
5	097200_5..N	631N	1499892457	1499892427	true	2017-07-12
5	100150_5..S03R	631S	1499895022	1499895000	true	2017-07-12
6	096800_6..N03R	631N	1499891092	1499891053	true	2017-07-12
6	100200_6..S01R	631S	1499895187	1499895140	true	2017-07-12
6	100300_6..S13R	631S	1499893387	1499893346	true	2017-07-12
6	100300_6..S03R	631S	1499894452	1499894379	true	2017-07-12
4	100550_4..S06R	631S	1499894602	1499894583	true	2017-07-12
5	100700_5..N76R	631N	1499895277	1499895202	true	2017-07-12
6	100800_6..S01R	631S	1499895397	1499895278	true	2017-07-12
6	098350_6..N03R	631N	1499892097	1499891998	true	2017-07-12
4	100950_4..N34R	631N	1499894542	1499894479	true	2017-07-12
4	101150_4..S06R	631S	1499894902	1499894852	true	2017-07-12
5	101050_5..S03R	631S	1499895337	1499895288	true	2017-07-12
5	101150_5..N72R	631N	1499894902	1499894854	true	2017-07-12
6	100900_6..S03R	631S	1499894872	1499894859	true	2017-07-12
6	101050_6..N03R	631N	1499893507	1499893476	true	2017-07-12
6	101350_6..N02R	631N	1499893717	1499893695	true	2017-07-12
4	101850_4..S28R	631S	1499895187	1499895139	true	2017-07-12
6	101400_6..S01R	631S	1499896102	1499896032	true	2017-07-12
6	101650_6..N03R	631N	1499893867	1499893836	true	2017-07-12
4	101900_4..N34R	631N	1499895397	1499895353	true	2017-07-12
4	102150_4..S06R	631S	1499895577	1499895518	true	2017-07-12
5	102000_5..S03R	631S	1499895952	1499895900	true	2017-07-12
6	101950_6..N02R	631N	1499894107	1499894040	true	2017-07-12
6	102100_6..S03R	631S	1499895697	1499895643	true	2017-07-12
6	102250_6..N02R	631N	1499894392	1499894360	true	2017-07-12
4	099550_4..S03R	631S	1499894197	1499894144	true	2017-07-12
6	100150_6..N02R	631N	1499893042	1499893001	true	2017-07-12
4	102450_4..S06R	631S	1499895757	1499895730	true	2017-07-12
5	102850_5..N74R	631N	1499896252	1499896205	true	2017-07-12
6	100450_6..N03R	631N	1499893177	1499893145	true	2017-07-12
6	102500_6..N03R	631N	1499894572	1499894510	true	2017-07-12
6	102700_6..S01R	631S	1499896867	1499896784	true	2017-07-12
6	102800_6..N02R	631N	1499894812	1499894738	true	2017-07-12
6	100750_6..N02R	631N	1499893297	1499893279	true	2017-07-12
4	099450_4..S	631S	1499894062	1499894008	true	2017-07-12
4	103100_4..N34R	631N	1499895952	1499895884	true	2017-07-12
4	103150_4..S06R	631S	1499896192	1499896145	true	2017-07-12
5	102900_5..N72R	631N	1499895802	1499895750	true	2017-07-12
6	103100_6..N02R	631N	1499894932	1499894904	true	2017-07-12
5	100150_5..N	631N	1499894017	1499893978	true	2017-07-12
4	103500_4..N34R	631N	1499896072	1499896044	true	2017-07-12
5	103750_5..S03R	631S	1499897167	1499897093	true	2017-07-12
6	103400_6..N03R	631N	1499895082	1499895037	true	2017-07-12
6	103700_6..N02R	631N	1499895247	1499895201	true	2017-07-12
5	098150_5..S	631S	1499893942	1499893881	true	2017-07-12
4	101350_4..N	631N	1499895082	1499895015	true	2017-07-12
4	103950_4..S06R	631S	1499896552	1499896493	true	2017-07-12
4	104300_4..N34R	631N	1499896672	1499896626	true	2017-07-12
4	104350_4..S06R	631S	1499896987	1499896923	true	2017-07-12
6	104000_6..N02R	631N	1499895367	1499895349	true	2017-07-12
6	104300_6..N03R	631N	1499895517	1499895482	true	2017-07-12
5	101650_5..N	631N	1499895637	1499895605	true	2017-07-12
5	104800_5..S03R	631S	1499897647	1499897597	true	2017-07-12
6	104600_6..N02R	631N	1499895637	1499895618	true	2017-07-12
6	104650_6..S03R	631S	1499897272	1499897186	true	2017-07-12
6	102150_6..N03R	631N	1499894272	1499894207	true	2017-07-12
4	102300_4..N	631N	1499895517	1499895489	true	2017-07-12
4	105100_4..N34R	631N	1499897047	1499896991	true	2017-07-12
4	105150_4..S06R	631S	1499897302	1499897242	true	2017-07-12
5	104900_5..N74R	631N	1499897527	1499897499	true	2017-07-12
6	104900_6..N03R	631N	1499895922	1499895908	true	2017-07-12
6	105200_6..N02R	631N	1499896102	1499896068	true	2017-07-12
4	105500_4..N06R	631N	1499897407	1499897357	true	2017-07-12
6	105500_6..N03R	631N	1499896222	1499896193	true	2017-07-12
6	105800_6..N02R	631N	1499896372	1499896346	true	2017-07-12
4	105950_4..N06R	631N	1499897677	1499897640	true	2017-07-12
4	106350_4..S06R	631S	1499898052	1499897981	true	2017-07-12
5	105950_5..S03R	631S	1499898232	1499898195	true	2017-07-12
6	106100_6..N03R	631N	1499896552	1499896501	true	2017-07-12
6	106250_6..S03R	631S	1499898112	1499898053	true	2017-07-12
4	103900_4..N	631N	1499896522	1499896450	true	2017-07-12
5	106450_5..N74R	631N	1499898442	1499898408	true	2017-07-12
6	106400_6..N02R	631N	1499896717	1499896677	true	2017-07-12
6	106700_6..N03R	631N	1499896867	1499896825	true	2017-07-12
4	107100_4..N06R	631N	1499898307	1499898266	true	2017-07-12
5	107200_5..S03R	631S	1499898922	1499898881	true	2017-07-12
6	106950_6..S03R	631S	1499898502	1499898432	true	2017-07-12
6	107000_6..N02R	631N	1499897107	1499897059	true	2017-07-12
6	107250_6..S01R	631S	1499899117	1499899070	true	2017-07-12
6	107300_6..N03R	631N	1499897272	1499897243	true	2017-07-12
6	103400_6..S	631S	1499896342	1499896293	true	2017-07-12
4	104700_4..N	631N	1499896777	1499896756	true	2017-07-12
5	104400_5..N	631N	1499897257	1499897194	true	2017-07-12
4	107550_4..S06R	631S	1499898712	1499898676	true	2017-07-12
6	107600_6..N02R	631N	1499897527	1499897503	true	2017-07-12
6	107750_6..S03R	631S	1499898922	1499898871	true	2017-07-12
6	104700_6..N02R	631N	1499895802	1499895765	true	2017-07-12
4	108300_4..N06R	631N	1499898862	1499898813	true	2017-07-12
4	108350_4..S06R	631S	1499899297	1499899282	true	2017-07-12
5	108000_5..S03R	631S	1499899537	1499899494	true	2017-07-12
6	107900_6..N03R	631N	1499897857	1499897790	true	2017-07-12
6	108050_6..S01R	631S	1499899702	1499899651	true	2017-07-12
6	108200_6..N02R	631N	1499898262	1499898211	true	2017-07-12
5	105350_5..N	631N	1499897857	1499897804	true	2017-07-12
5	108600_5..S03R	631S	1499899822	1499899788	true	2017-07-12
6	108550_6..S03R	631S	1499899387	1499899342	true	2017-07-12
6	108850_6..S01R	631S	1499900092	1499900065	true	2017-07-12
4	109050_4..N06R	631N	1499899447	1499899413	true	2017-07-12
4	109150_4..S06R	631S	1499899702	1499899647	true	2017-07-12
5	105850_5..N	631N	1499898172	1499898134	true	2017-07-12
5	109200_5..N72R	631N	1499899567	1499899537	true	2017-07-12
6	109200_6..N03R	631N	1499898562	1499898494	true	2017-07-12
6	109250_6..S01R	631S	1499900362	1499900300	true	2017-07-12
6	109350_6..S03R	631S	1499899912	1499899891	true	2017-07-12
5	106400_5..N68R	631N	1499898022	1499897968	true	2017-07-12
4	109500_4..N06R	631N	1499899732	1499899681	true	2017-07-12
4	109550_4..S06R	631S	1499899972	1499899937	true	2017-07-12
5	109450_5..N74R	631N	1499900422	1499900383	true	2017-07-12
4	106750_4..S06R	631S	1499898397	1499898347	true	2017-07-12
4	107700_4..N	631N	1499898592	1499898548	true	2017-07-12
5	107050_5..N	631N	1499898712	1499898684	true	2017-07-12
4	109900_4..N06R	631N	1499899882	1499899827	true	2017-07-12
4	110150_4..S06R	631S	1499900362	1499900330	true	2017-07-12
6	110050_6..S01R	631S	1499900842	1499900804	true	2017-07-12
6	110250_6..N02R	631N	1499899267	1499899194	true	2017-07-12
6	107450_6..N02R	631N	1499897407	1499897383	true	2017-07-12
4	110700_4..N06R	631N	1499900227	1499900163	true	2017-07-12
4	110750_4..S06R	631S	1499900752	1499900731	true	2017-07-12
5	110400_5..S03R	631S	1499900902	1499900889	true	2017-07-12
6	110550_6..S03R	631S	1499900587	1499900546	true	2017-07-12
6	110600_6..N03R	631N	1499899822	1499899618	true	2017-07-12
6	110850_6..S01R	631S	1499901307	1499901272	true	2017-07-12
4	111350_4..S06R	631S	1499901112	1499901092	true	2017-07-12
4	107950_4..S06R	631S	1499899057	1499899030	true	2017-07-12
5	111050_5..S03R	631S	1499901307	1499901229	true	2017-07-12
5	111100_5..N74R	631N	1499900962	1499900942	true	2017-07-12
6	111250_6..S01R	631S	1499901577	1499901519	true	2017-07-12
6	111350_6..S03R	631S	1499901022	1499900996	true	2017-07-12
4	111500_4..N06R	631N	1499900632	1499900612	true	2017-07-12
5	111700_5..S03R	631S	1499901877	1499901858	true	2017-07-12
4	112000_4..S06R	631S	1499901577	1499901551	true	2017-07-12
4	112100_4..N06R	631N	1499901142	1499901118	true	2017-07-12
5	111950_5..N74R	631N	1499901457	1499901416	true	2017-07-12
6	112000_6..N01R	631N	1499900752	1499900716	true	2017-07-12
6	112100_6..S01R	631S	1499902192	1499902154	true	2017-07-12
4	112500_4..N06R	631N	1499901307	1499901288	true	2017-07-12
4	112650_4..S06R	631S	1499901727	1499901681	true	2017-07-12
5	112700_5..N74R	631N	1499901907	1499901875	true	2017-07-12
5	112800_5..S03R	631S	1499902282	1499902258	true	2017-07-12
6	112550_6..S03R	631S	1499901907	1499901699	true	2017-07-12
6	105750_6..S	631S	1499898712	1499898645	true	2017-07-12
5	108050_5..N	631N	1499899327	1499899259	true	2017-07-12
4	113250_4..S06R	631S	1499902072	1499902031	true	2017-07-12
6	113000_6..S01R	631S	1499902597	1499902567	true	2017-07-12
4	113500_4..N06R	631N	1499902042	1499902021	true	2017-07-12
4	113850_4..S06R	631S	1499902492	1499902459	true	2017-07-12
5	113500_5..S03R	631S	1499902657	1499902631	true	2017-07-12
5	113750_5..N71R	631N	1499902942	1499902886	true	2017-07-12
6	113450_6..S03R	631S	1499902342	1499902323	true	2017-07-12
6	113600_6..N01R	631N	1499901217	1499901178	true	2017-07-12
4	114100_4..N06R	631N	1499902522	1499902384	true	2017-07-12
6	113900_6..S01R	631S	1499903032	1499902986	true	2017-07-12
6	114000_6..N02R	631N	1499901307	1499901293	true	2017-07-12
6	114350_6..S03R	631S	1499902822	1499902798	true	2017-07-12
4	114450_4..S06R	631S	1499902822	1499902815	true	2017-07-12
5	114500_5..S03R	631S	1499903407	1499903376	true	2017-07-12
5	114750_5..N71R	631N	1499903377	1499903347	true	2017-07-12
6	114600_6..S01R	631S	1499903557	1499903509	true	2017-07-12
6	114800_6..N02R	631N	1499901937	1499901858	true	2017-07-12
4	115050_4..S06R	631S	1499903152	1499903115	true	2017-07-12
4	115200_4..N06R	631N	1499903212	1499903162	true	2017-07-12
5	115150_5..S07R	631S	1499903917	1499904032	true	2017-07-12
6	115100_6..S01R	631S	1499903857	1499903868	true	2017-07-12
6	115250_6..S03R	631S	1499903407	1499903334	true	2017-07-12
4	115650_4..S06R	631S	1499903557	1499903539	true	2017-07-12
4	115850_4..N06R	631N	1499903557	1499903514	true	2017-07-12
0	112450_0	631N	1499900932	1499900877	true	2017-07-12
4	116250_4..N06R	631N	1499903707	1499903647	true	2017-07-12
4	116250_4..S06R	631S	1499903917	1499903883	true	2017-07-12
5	115900_5..S07R	631S	1499904412	1499904391	true	2017-07-12
6	116000_6..N02R	631N	1499902462	1499902420	true	2017-07-12
6	116100_6..S01R	631S	1499904472	1499904452	true	2017-07-12
6	112850_6..N02R	631N	1499901082	1499901035	true	2017-07-12
4	116850_4..S06R	631S	1499904142	1499904240	true	2017-07-12
5	116750_5..N71R	631N	1499904682	1499904630	true	2017-07-12
6	116400_6..N01R	631N	1499902717	1499902681	true	2017-07-12
6	116600_6..S01R	631S	1499905192	1499905137	true	2017-07-12
5	117050_5..S07R	631S	1499905027	1499905002	true	2017-07-12
6	117200_6..N01R	631N	1499903212	1499903183	true	2017-07-12
6	114400_6..N	631N	1499901517	1499901497	true	2017-07-12
4	117400_4..S06R	631S	1499904532	1499904573	true	2017-07-12
5	117600_5..N71R	631N	1499905342	1499905316	true	2017-07-12
6	117600_6..N01R	631N	1499903467	1499903440	true	2017-07-12
6	117700_6..S01R	631S	1499905957	1499905942	true	2017-07-12
4	114750_4..N	631N	1499903062	1499903031	true	2017-07-12
0	115250_0	631N	1499902042	1499902019	true	2017-07-12
4	118000_4..S06R	631S	1499904892	1499904881	true	2017-07-12
4	118350_4..N06R	631N	1499905132	1499905102	true	2017-07-12
5	118150_5..S07R	631S	1499905687	1499905676	true	2017-07-12
6	118000_6..N02R	631N	1499903677	1499903666	true	2017-07-12
6	118100_6..S01R	631S	1499906107	1499906058	true	2017-07-12
6	115650_6..N02R	631N	1499902312	1499902261	true	2017-07-12
4	118700_4..S06R	631S	1499905432	1499905401	true	2017-07-12
6	118650_6..S01R	631S	1499906197	1499906189	true	2017-07-12
5	115700_5..N	631N	1499903827	1499903806	true	2017-07-12
4	118950_4..N06R	631N	1499905627	1499905589	true	2017-07-12
5	119200_5..S08R	631S	1499906107	1499906083	true	2017-07-12
5	119200_5..N71R	631N	1499906227	1499906169	true	2017-07-12
6	118900_6..N02R	631N	1499904142	1499904204	true	2017-07-12
6	119300_6..S01R	631S	1499906452	1499906297	true	2017-07-12
6	119350_6..N03R	631N	1499904532	1499904510	true	2017-07-12
0	116850_0	631N	1499903002	1499902969	true	2017-07-12
4	119500_4..S06R	631S	1499905807	1499905797	true	2017-07-12
4	119550_4..N06R	631N	1499905717	1499905718	true	2017-07-12
6	119700_6..S01R	631S	1499906722	1499906707	true	2017-07-12
6	119800_6..N02R	631N	1499904742	1499904725	true	2017-07-12
4	120150_4..N06R	631N	1499906377	1499906337	true	2017-07-12
4	120300_4..S06R	631S	1499906452	1499906424	true	2017-07-12
6	120250_6..N01R	631N	1499905492	1499904990	true	2017-07-12
6	120300_6..S01R	631S	1499907142	1499907109	true	2017-07-12
4	120750_4..N06R	631N	1499906512	1499906468	true	2017-07-12
5	120400_5..S08R	631S	1499906902	1499906877	true	2017-07-12
5	120800_5..N71R	631N	1499906842	1499906808	true	2017-07-12
6	120700_6..N02R	631N	1499905627	1499905588	true	2017-07-12
6	120800_6..S01R	631S	1499907262	1499907244	true	2017-07-12
4	120900_4..S06R	631S	1499906722	1499906714	true	2017-07-12
4	121350_4..N06R	631N	1499906632	1499906589	true	2017-07-12
6	121300_6..S01R	631S	1499907442	1499907434	true	2017-07-12
4	121700_4..S06R	631S	1499907202	1499907172	true	2017-07-12
5	121600_5..N71R	631N	1499907322	1499907301	true	2017-07-12
5	121650_5..S08R	631S	1499907952	1499907933	true	2017-07-12
6	121600_6..N02R	631N	1499905987	1499905970	true	2017-07-12
6	121800_6..S01R	631S	1499908117	1499908094	true	2017-07-12
4	121950_4..N06R	631N	1499906962	1499906953	true	2017-07-12
4	122350_4..S06R	631S	1499907772	1499907742	true	2017-07-12
6	122300_6..S01R	631S	1499908252	1499908222	true	2017-07-12
4	122550_4..N06R	631N	1499907547	1499907495	true	2017-07-12
5	122400_5..N71R	631N	1499907697	1499907670	true	2017-07-12
5	122650_5..S08R	631S	1499908297	1499908272	true	2017-07-12
6	122800_6..S01R	631S	1499908852	1499908818	true	2017-07-12
4	123150_4..N06R	631N	1499907817	1499907808	true	2017-07-12
4	123200_4..S06R	631S	1499908117	1499908085	true	2017-07-12
5	123200_5..N71R	631N	1499908477	1499908468	true	2017-07-12
6	123100_6..N03R	631N	1499906752	1499906733	true	2017-07-12
4	123750_4..N06R	631N	1499908282	1499908236	true	2017-07-12
5	123500_5..S08R	631S	1499908747	1499908732	true	2017-07-12
6	123600_6..N01R	631N	1499907202	1499907168	true	2017-07-12
4	124050_4..S30R	631S	1499908657	1499908612	true	2017-07-12
4	124350_4..N06R	631N	1499908597	1499908602	true	2017-07-12
6	121200_6..N02R	631N	1499905867	1499905843	true	2017-07-12
6	124600_6..N01R	631N	1499907667	1499907652	true	2017-07-12
6	117100_6..S	631S	1499905687	1499905666	true	2017-07-12
4	124950_4..N06R	631N	1499908867	1499908839	true	2017-07-12
6	125100_6..N01R	631N	1499907922	1499907891	true	2017-07-12
6	122600_6..N03R	631N	1499906422	1499906391	true	2017-07-12
6	125600_6..N03R	631N	1499908177	1499908152	true	2017-07-12
5	122700_5..N71R	631N	1499907997	1499907975	true	2017-07-12
6	126100_6..N01R	631N	1499908477	1499908463	true	2017-07-12
5	126550_5..N73R	631N	1499909032	1499908988	true	2017-07-12
5	126600_5..S08R	631S	1499910607	1499910571	true	2017-07-12
6	126600_6..N01R	631N	1499908852	1499908816	true	2017-07-12
6	123600_6..S01R	631S	1499908972	1499908938	true	2017-07-12
4	076950_4..N06X020	631N	1499966449	1499966403	true	2017-07-13
6	115200_6..N01R	631N	1499988409	1499988377	true	2017-07-13
5	066950_5..N66R	631N	1499960989	1499960975	true	2017-07-13
6	069400_6..N01R	631N	1499960899	1499960837	true	2017-07-13
6	066200_6..N01R	631N	1499959339	1499959287	true	2017-07-13
6	066450_6..N01R	631N	1499959459	1499959399	true	2017-07-13
4	069750_4..N06X020	631N	1499962084	1499962040	true	2017-07-13
5	069700_5..S03R	631S	1499963149	1499963138	true	2017-07-13
6	069550_6..S01X003	631S	1499963194	1499963011	true	2017-07-13
6	069800_6..N06R	631N	1499961109	1499961067	true	2017-07-13
5	066500_5..S03R	631S	1499961289	1499961280	true	2017-07-13
6	066650_6..N06R	631N	1499959609	1499959567	true	2017-07-13
6	067150_6..S01X003	631S	1499961754	1499961708	true	2017-07-13
4	062650_4..N06X020	631N	1499958424	1499958420	true	2017-07-13
4	062800_4..S06R	631S	1499958589	1499958549	true	2017-07-13
4	063150_4..N06X020	631N	1499958949	1499958914	true	2017-07-13
4	063600_4..S06R	631S	1499959129	1499959106	true	2017-07-13
4	063750_4..N06X020	631N	1499959219	1499959208	true	2017-07-13
4	064350_4..N06X020	631N	1499959564	1499959527	true	2017-07-13
4	064400_4..S06R	631S	1499959684	1499959659	true	2017-07-13
4	064850_4..N06X020	631N	1499959684	1499959683	true	2017-07-13
4	065200_4..S06R	631S	1499959954	1499959927	true	2017-07-13
4	065250_4..N06X020	631N	1499959864	1499959865	true	2017-07-13
4	065750_4..N06X020	631N	1499960194	1499960180	true	2017-07-13
4	066000_4..S06R	631S	1499960464	1499960539	true	2017-07-13
4	066800_4..S06R	631S	1499961169	1499961125	true	2017-07-13
4	067350_4..N06X020	631N	1499960659	1499960536	true	2017-07-13
4	068150_4..N06X020	631N	1499961229	1499961222	true	2017-07-13
4	068400_4..S06R	631S	1499962084	1499962061	true	2017-07-13
4	068950_4..N06X020	631N	1499961529	1499961479	true	2017-07-13
4	070000_4..S06R	631S	1499962804	1499962761	true	2017-07-13
5	062000_5..N66R	631N	1499958799	1499958763	true	2017-07-13
5	062800_5..N66R	631N	1499959099	1499959057	true	2017-07-13
5	063300_5..S03R	631S	1499959279	1499959245	true	2017-07-13
5	063400_5..N66R	631N	1499959399	1499959379	true	2017-07-13
5	064250_5..N66R	631N	1499960014	1499960020	true	2017-07-13
5	064900_5..S03R	631S	1499960254	1499960228	true	2017-07-13
5	065100_5..N67R	631N	1499958619	1499958572	true	2017-07-13
5	065600_5..N66R	631N	1499960314	1499960304	true	2017-07-13
5	065700_5..S03R	631S	1499960689	1499960666	true	2017-07-13
5	067300_5..S03R	631S	1499961634	1499961610	true	2017-07-13
5	067750_5..N66R	631N	1499961379	1499961353	true	2017-07-13
5	068100_5..S03R	631S	1499962399	1499962372	true	2017-07-13
